station_id,year,month,unit,value
218,1,284,m3,0.0
218,1,285,m3,0.0
218,1,286,m3,0.0
218,1,287,m3,0.0
218,1,288,m3,0.0
343,1,1,m3,0.0
343,1,2,m3,0.0
343,1,3,m3,0.0
343,1,4,m3,0.0
343,1,5,m3,0.0
343,1,6,m3,0.0
343,1,7,m3,0.0
343,1,8,m3,0.0
343,1,9,m3,0.0
343,1,10,m3,0.0
343,1,11,m3,0.0
343,1,12,m3,0.0
343,1,13,m3,0.0
343,1,14,m3,0.0
343,1,15,m3,0.0
343,1,16,m3,0.0
343,1,17,m3,0.0
343,1,18,m3,0.0
343,1,19,m3,0.0
343,1,20,m3,0.0
343,1,21,m3,0.0
343,1,22,m3,0.0
343,1,23,m3,0.0
343,1,24,m3,0.0
343,1,25,m3,0.0
343,1,26,m3,0.0
343,1,27,m3,0.0
343,1,28,m3,0.0
343,1,29,m3,0.0
343,1,30,m3,0.0
343,1,31,m3,0.0
343,1,32,m3,0.0
343,1,33,m3,0.0
343,1,34,m3,0.0
343,1,35,m3,0.0
343,1,36,m3,0.0
343,1,37,m3,0.0
343,1,38,m3,0.0
343,1,39,m3,0.0
343,1,40,m3,0.0
343,1,41,m3,0.0
343,1,42,m3,0.0
343,1,43,m3,0.0
343,1,44,m3,0.0
343,1,45,m3,0.0
343,1,46,m3,0.0
343,1,47,m3,0.0
343,1,48,m3,0.0
343,1,49,m3,0.0
343,1,50,m3,0.0
343,1,51,m3,0.0
343,1,52,m3,0.0
343,1,53,m3,0.0
343,1,54,m3,0.0
343,1,55,m3,0.0
343,1,56,m3,0.0
343,1,57,m3,0.0
343,1,58,m3,0.0
343,1,59,m3,0.0
343,1,60,m3,0.0
343,1,61,m3,0.0
343,1,62,m3,0.0
343,1,63,m3,0.0
343,1,64,m3,0.0
343,1,65,m3,0.0
343,1,66,m3,0.0
343,1,67,m3,0.0
343,1,68,m3,0.0
343,1,69,m3,0.0
343,1,70,m3,0.0
343,1,71,m3,0.0
343,1,72,m3,0.0
343,1,73,m3,0.0
343,1,74,m3,0.0
343,1,75,m3,0.0
343,1,76,m3,0.0
343,1,77,m3,0.0
343,1,78,m3,0.0
343,1,79,m3,0.0
343,1,80,m3,0.0
343,1,81,m3,0.0
343,1,82,m3,0.0
343,1,83,m3,0.0
343,1,84,m3,0.0
343,1,85,m3,0.0
343,1,86,m3,0.0
343,1,87,m3,0.0
343,1,88,m3,0.0
343,1,89,m3,0.0
343,1,90,m3,0.0
343,1,91,m3,0.0
343,1,92,m3,0.0
343,1,93,m3,0.0
343,1,94,m3,0.0
343,1,95,m3,0.0
343,1,96,m3,0.0
343,1,97,m3,0.0
343,1,98,m3,0.0
343,1,99,m3,0.0
343,1,100,m3,0.0
343,1,101,m3,0.0
343,1,102,m3,0.0
343,1,103,m3,0.0
343,1,104,m3,0.0
343,1,105,m3,0.0
343,1,106,m3,0.0
343,1,107,m3,0.0
343,1,108,m3,0.0
343,1,109,m3,0.0
343,1,110,m3,0.0
343,1,111,m3,0.0
343,1,112,m3,0.0
343,1,113,m3,0.0
343,1,114,m3,0.0
343,1,115,m3,0.0
343,1,116,m3,0.0
343,1,117,m3,0.0
343,1,118,m3,0.0
343,1,119,m3,0.0
343,1,120,m3,0.0
343,1,121,m3,0.0
343,1,122,m3,0.0
343,1,123,m3,0.0
343,1,124,m3,0.0
343,1,125,m3,0.0
343,1,126,m3,0.0
343,1,127,m3,0.0
343,1,128,m3,0.0
343,1,129,m3,0.0
343,1,130,m3,0.0
343,1,131,m3,0.0
343,1,132,m3,0.0
343,1,133,m3,0.0
343,1,134,m3,0.0
343,1,135,m3,0.0
343,1,136,m3,0.0
343,1,137,m3,0.0
343,1,138,m3,0.0
343,1,139,m3,0.0
343,1,140,m3,0.0
343,1,141,m3,0.0
343,1,142,m3,0.0
343,1,143,m3,0.0
343,1,144,m3,0.0
343,1,145,m3,0.0
343,1,146,m3,0.0
343,1,147,m3,0.0
343,1,148,m3,0.0
343,1,149,m3,0.0
343,1,150,m3,0.0
343,1,151,m3,0.0
343,1,152,m3,0.0
343,1,153,m3,0.0
343,1,154,m3,0.0
343,1,155,m3,0.0
343,1,156,m3,0.0
343,1,157,m3,0.0
343,1,158,m3,0.0
343,1,159,m3,0.0
343,1,160,m3,0.0
343,1,161,m3,0.0
343,1,162,m3,0.0
343,1,163,m3,0.0
343,1,164,m3,0.0
343,1,165,m3,0.0
343,1,166,m3,0.0
343,1,167,m3,0.0
343,1,168,m3,0.0
343,1,169,m3,0.0
343,1,170,m3,0.0
343,1,171,m3,0.0
343,1,172,m3,0.0
343,1,173,m3,0.0
343,1,174,m3,0.0
343,1,175,m3,0.0
343,1,176,m3,0.0
343,1,177,m3,0.0
343,1,178,m3,0.0
343,1,179,m3,0.0
343,1,180,m3,0.0
343,1,181,m3,0.0
343,1,182,m3,0.0
343,1,183,m3,0.0
343,1,184,m3,0.0
343,1,185,m3,0.0
343,1,186,m3,0.0
343,1,187,m3,0.0
343,1,188,m3,0.0
343,1,189,m3,0.0
343,1,190,m3,0.0
343,1,191,m3,0.0
343,1,192,m3,0.0
343,1,193,m3,0.0
343,1,194,m3,0.0
343,1,195,m3,0.0
343,1,196,m3,0.0
343,1,197,m3,0.0
343,1,198,m3,0.0
343,1,199,m3,0.0
343,1,200,m3,0.0
343,1,201,m3,0.0
343,1,202,m3,0.0
343,1,203,m3,0.0
343,1,204,m3,0.0
343,1,205,m3,0.0
343,1,206,m3,0.0
343,1,207,m3,0.0
343,1,208,m3,0.0
343,1,209,m3,0.0
343,1,210,m3,0.0
343,1,211,m3,0.0
343,1,212,m3,0.0
343,1,213,m3,0.0
343,1,214,m3,0.0
343,1,215,m3,0.0
343,1,216,m3,0.0
343,1,217,m3,0.0
343,1,218,m3,0.0
343,1,219,m3,0.0
343,1,220,m3,0.0
343,1,221,m3,0.0
343,1,222,m3,0.0
343,1,223,m3,0.0
343,1,224,m3,0.0
343,1,225,m3,0.0
343,1,226,m3,0.0
343,1,227,m3,0.0
343,1,228,m3,0.0
343,1,229,m3,0.0
343,1,230,m3,0.0
343,1,231,m3,0.0
343,1,232,m3,0.0
343,1,233,m3,0.0
343,1,234,m3,0.0
343,1,235,m3,0.0
343,1,236,m3,0.0
343,1,237,m3,0.0
343,1,238,m3,0.0
343,1,239,m3,0.0
343,1,240,m3,0.0
343,1,241,m3,0.0
343,1,242,m3,0.0
343,1,243,m3,0.0
343,1,244,m3,0.0
343,1,245,m3,0.0
343,1,246,m3,0.0
343,1,247,m3,0.0
343,1,248,m3,0.0
343,1,249,m3,0.0
343,1,250,m3,0.0
343,1,251,m3,0.0
343,1,252,m3,0.0
343,1,253,m3,0.0
343,1,254,m3,0.0
343,1,255,m3,0.0
343,1,256,m3,0.0
343,1,257,m3,0.0
343,1,258,m3,0.0
343,1,259,m3,0.0
343,1,260,m3,0.0
343,1,261,m3,0.0
343,1,262,m3,0.0
343,1,263,m3,0.0
343,1,264,m3,0.0
343,1,265,m3,0.0
343,1,266,m3,0.0
343,1,267,m3,0.0
343,1,268,m3,0.0
343,1,269,m3,0.0
343,1,270,m3,0.0
343,1,271,m3,0.0
343,1,272,m3,0.0
343,1,273,m3,0.0
343,1,274,m3,0.0
343,1,275,m3,0.0
343,1,276,m3,0.0
343,1,277,m3,0.0
343,1,278,m3,0.0
343,1,279,m3,0.0
343,1,280,m3,0.0
343,1,281,m3,0.0
343,1,282,m3,0.0
343,1,283,m3,0.0
343,1,284,m3,0.0
343,1,285,m3,0.0
343,1,286,m3,0.0
343,1,287,m3,0.0
343,1,288,m3,0.0
327,1,1,m3,0.0
327,1,2,m3,0.0
327,1,3,m3,0.0
327,1,4,m3,0.0
327,1,5,m3,0.0
327,1,6,m3,0.0
327,1,7,m3,0.0
327,1,8,m3,0.0
327,1,9,m3,0.0
327,1,10,m3,0.0
327,1,11,m3,0.0
327,1,12,m3,0.0
327,1,13,m3,0.0
327,1,14,m3,0.0
327,1,15,m3,0.0
327,1,16,m3,0.0
327,1,17,m3,0.0
327,1,18,m3,0.0
327,1,19,m3,0.0
327,1,20,m3,0.0
327,1,21,m3,0.0
327,1,22,m3,0.0
327,1,23,m3,0.0
327,1,24,m3,0.0
327,1,25,m3,0.0
327,1,26,m3,0.0
327,1,27,m3,0.0
327,1,28,m3,0.0
327,1,29,m3,0.0
327,1,30,m3,0.0
327,1,31,m3,0.0
327,1,32,m3,0.0
327,1,33,m3,0.0
327,1,34,m3,0.0
327,1,35,m3,0.0
327,1,36,m3,0.0
327,1,37,m3,0.0
327,1,38,m3,0.0
327,1,39,m3,0.0
327,1,40,m3,0.0
327,1,41,m3,0.0
327,1,42,m3,0.0
327,1,43,m3,0.0
327,1,44,m3,0.0
327,1,45,m3,0.0
327,1,46,m3,0.0
327,1,47,m3,0.0
327,1,48,m3,0.0
327,1,49,m3,0.0
327,1,50,m3,0.0
327,1,51,m3,0.0
327,1,52,m3,0.0
327,1,53,m3,0.0
327,1,54,m3,0.0
327,1,55,m3,0.0
327,1,56,m3,0.0
327,1,57,m3,0.0
327,1,58,m3,0.0
327,1,59,m3,0.0
327,1,60,m3,0.0
327,1,61,m3,0.0
327,1,62,m3,0.0
327,1,63,m3,0.0
327,1,64,m3,0.0
327,1,65,m3,0.0
327,1,66,m3,0.0
327,1,67,m3,0.0
327,1,68,m3,0.0
327,1,69,m3,0.0
327,1,70,m3,0.0
327,1,71,m3,0.0
327,1,72,m3,0.0
327,1,73,m3,0.0
327,1,74,m3,0.0
327,1,75,m3,0.0
327,1,76,m3,0.0
327,1,77,m3,0.0
327,1,78,m3,0.0
327,1,79,m3,0.0
327,1,80,m3,0.0
327,1,81,m3,0.0
327,1,82,m3,0.0
327,1,83,m3,0.0
327,1,84,m3,0.0
327,1,85,m3,0.0
327,1,86,m3,0.0
327,1,87,m3,0.0
327,1,88,m3,0.0
327,1,89,m3,0.0
327,1,90,m3,0.0
327,1,91,m3,0.0
327,1,92,m3,0.0
327,1,93,m3,0.0
327,1,94,m3,0.0
327,1,95,m3,0.0
327,1,96,m3,0.0
327,1,97,m3,0.0
327,1,98,m3,0.0
327,1,99,m3,0.0
327,1,100,m3,0.0
327,1,101,m3,0.0
327,1,102,m3,0.0
327,1,103,m3,0.0
327,1,104,m3,0.0
327,1,105,m3,0.0
327,1,106,m3,0.0
327,1,107,m3,0.0
327,1,108,m3,0.0
327,1,109,m3,0.0
327,1,110,m3,0.0
327,1,111,m3,0.0
327,1,112,m3,0.0
327,1,113,m3,0.0
327,1,114,m3,0.0
327,1,115,m3,0.0
327,1,116,m3,0.0
327,1,117,m3,0.0
327,1,118,m3,0.0
327,1,119,m3,0.0
327,1,120,m3,0.0
327,1,121,m3,0.0
327,1,122,m3,0.0
327,1,123,m3,0.0
327,1,124,m3,0.0
327,1,125,m3,0.0
327,1,126,m3,0.0
327,1,127,m3,0.0
327,1,128,m3,0.0
327,1,129,m3,0.0
327,1,130,m3,0.0
327,1,131,m3,0.0
327,1,132,m3,0.0
327,1,133,m3,0.0
327,1,134,m3,0.0
327,1,135,m3,0.0
327,1,136,m3,0.0
327,1,137,m3,0.0
327,1,138,m3,0.0
327,1,139,m3,0.0
327,1,140,m3,0.0
327,1,141,m3,0.0
327,1,142,m3,0.0
327,1,143,m3,0.0
327,1,144,m3,0.0
327,1,145,m3,0.0
327,1,146,m3,0.0
327,1,147,m3,0.0
327,1,148,m3,0.0
327,1,149,m3,0.0
327,1,150,m3,0.0
327,1,151,m3,0.0
327,1,152,m3,0.0
327,1,153,m3,0.0
327,1,154,m3,0.0
327,1,155,m3,0.0
327,1,156,m3,0.0
327,1,157,m3,0.0
327,1,158,m3,0.0
327,1,159,m3,0.0
327,1,160,m3,0.0
327,1,161,m3,0.0
327,1,162,m3,0.0
327,1,163,m3,0.0
327,1,164,m3,0.0
327,1,165,m3,0.0
327,1,166,m3,0.0
327,1,167,m3,0.0
327,1,168,m3,0.0
327,1,169,m3,0.0
327,1,170,m3,0.0
327,1,171,m3,0.0
327,1,172,m3,0.0
327,1,173,m3,0.0
327,1,174,m3,0.0
327,1,175,m3,0.0
327,1,176,m3,0.0
327,1,177,m3,0.0
327,1,178,m3,0.0
327,1,179,m3,0.0
327,1,180,m3,0.0
327,1,181,m3,0.0
327,1,182,m3,0.0
327,1,183,m3,0.0
327,1,184,m3,0.0
327,1,185,m3,0.0
327,1,186,m3,0.0
327,1,187,m3,0.0
327,1,188,m3,0.0
327,1,189,m3,0.0
327,1,190,m3,0.0
327,1,191,m3,0.0
327,1,192,m3,0.0
327,1,193,m3,0.0
327,1,194,m3,0.0
327,1,195,m3,0.0
327,1,196,m3,0.0
327,1,197,m3,0.0
327,1,198,m3,0.0
327,1,199,m3,0.0
327,1,200,m3,0.0
327,1,201,m3,0.0
327,1,202,m3,0.0
327,1,203,m3,0.0
327,1,204,m3,0.0
327,1,205,m3,0.0
327,1,206,m3,0.0
327,1,207,m3,0.0
327,1,208,m3,0.0
327,1,209,m3,0.0
327,1,210,m3,0.0
327,1,211,m3,0.0
327,1,212,m3,0.0
327,1,213,m3,0.0
327,1,214,m3,0.0
327,1,215,m3,0.0
327,1,216,m3,0.0
327,1,217,m3,0.0
327,1,218,m3,0.0
327,1,219,m3,0.0
327,1,220,m3,0.0
327,1,221,m3,0.0
327,1,222,m3,0.0
327,1,223,m3,0.0
327,1,224,m3,0.0
327,1,225,m3,0.0
327,1,226,m3,0.0
327,1,227,m3,0.0
327,1,228,m3,0.0
327,1,229,m3,0.0
327,1,230,m3,0.0
327,1,231,m3,0.0
327,1,232,m3,0.0
327,1,233,m3,0.0
327,1,234,m3,0.0
327,1,235,m3,0.0
327,1,236,m3,0.0
327,1,237,m3,0.0
327,1,238,m3,0.0
327,1,239,m3,0.0
327,1,240,m3,0.0
327,1,241,m3,0.0
327,1,242,m3,0.0
327,1,243,m3,0.0
327,1,244,m3,0.0
327,1,245,m3,0.0
327,1,246,m3,0.0
327,1,247,m3,0.0
327,1,248,m3,0.0
327,1,249,m3,0.0
327,1,250,m3,0.0
327,1,251,m3,0.0
327,1,252,m3,0.0
327,1,253,m3,0.0
327,1,254,m3,0.0
327,1,255,m3,0.0
327,1,256,m3,0.0
327,1,257,m3,0.0
327,1,258,m3,0.0
327,1,259,m3,0.0
327,1,260,m3,0.0
327,1,261,m3,0.0
327,1,262,m3,0.0
327,1,263,m3,0.0
327,1,264,m3,0.0
327,1,265,m3,0.0
327,1,266,m3,0.0
327,1,267,m3,0.0
327,1,268,m3,0.0
327,1,269,m3,0.0
327,1,270,m3,0.0
327,1,271,m3,0.0
327,1,272,m3,0.0
327,1,273,m3,0.0
327,1,274,m3,0.0
327,1,275,m3,0.0
327,1,276,m3,0.0
327,1,277,m3,0.0
327,1,278,m3,0.0
327,1,279,m3,0.0
327,1,280,m3,0.0
327,1,281,m3,0.0
327,1,282,m3,0.0
327,1,283,m3,0.0
327,1,284,m3,0.0
327,1,285,m3,0.0
327,1,286,m3,0.0
327,1,287,m3,0.0
327,1,288,m3,0.0
237,1,1,m3,0.0
237,1,2,m3,0.0
237,1,3,m3,0.0
237,1,4,m3,0.0
237,1,5,m3,0.0
237,1,6,m3,0.0
237,1,7,m3,0.0
237,1,8,m3,0.0
237,1,9,m3,0.0
237,1,10,m3,0.0
237,1,11,m3,0.0
237,1,12,m3,0.0
237,1,13,m3,0.0
237,1,14,m3,0.0
237,1,15,m3,0.0
237,1,16,m3,0.0
237,1,17,m3,0.0
237,1,18,m3,0.0
237,1,19,m3,0.0
237,1,20,m3,0.0
237,1,21,m3,0.0
237,1,22,m3,0.0
237,1,23,m3,0.0
237,1,24,m3,0.0
237,1,25,m3,0.0
237,1,26,m3,0.0
237,1,27,m3,0.0
237,1,28,m3,0.0
237,1,29,m3,0.0
237,1,30,m3,0.0
237,1,31,m3,0.0
237,1,32,m3,0.0
237,1,33,m3,0.0
237,1,34,m3,0.0
237,1,35,m3,0.0
237,1,36,m3,0.0
237,1,37,m3,0.0
237,1,38,m3,0.0
237,1,39,m3,0.0
237,1,40,m3,0.0
237,1,41,m3,0.0
237,1,42,m3,0.0
237,1,43,m3,0.0
237,1,44,m3,0.0
237,1,45,m3,0.0
237,1,46,m3,0.0
237,1,47,m3,0.0
237,1,48,m3,0.0
237,1,49,m3,0.0
237,1,50,m3,0.0
237,1,51,m3,0.0
237,1,52,m3,0.0
237,1,53,m3,0.0
237,1,54,m3,0.0
237,1,55,m3,0.0
237,1,56,m3,0.0
237,1,57,m3,0.0
237,1,58,m3,0.0
237,1,59,m3,0.0
237,1,60,m3,0.0
237,1,61,m3,0.0
237,1,62,m3,0.0
237,1,63,m3,0.0
237,1,64,m3,0.0
237,1,65,m3,0.0
237,1,66,m3,0.0
237,1,67,m3,0.0
237,1,68,m3,0.0
237,1,69,m3,0.0
237,1,70,m3,0.0
237,1,71,m3,0.0
237,1,72,m3,0.0
237,1,73,m3,0.0
237,1,74,m3,0.0
237,1,75,m3,0.0
237,1,76,m3,0.0
237,1,77,m3,0.0
237,1,78,m3,0.0
237,1,79,m3,0.0
237,1,80,m3,0.0
237,1,81,m3,0.0
237,1,82,m3,0.0
237,1,83,m3,0.0
237,1,84,m3,0.0
237,1,85,m3,0.0
237,1,86,m3,0.0
237,1,87,m3,0.0
237,1,88,m3,0.0
237,1,89,m3,0.0
237,1,90,m3,0.0
237,1,91,m3,0.0
237,1,92,m3,0.0
237,1,93,m3,0.0
237,1,94,m3,0.0
237,1,95,m3,0.0
237,1,96,m3,0.0
237,1,97,m3,0.0
237,1,98,m3,0.0
237,1,99,m3,0.0
237,1,100,m3,0.0
237,1,101,m3,0.0
237,1,102,m3,0.0
237,1,103,m3,0.0
237,1,104,m3,0.0
237,1,105,m3,0.0
237,1,106,m3,0.0
237,1,107,m3,0.0
237,1,108,m3,0.0
237,1,109,m3,0.0
237,1,110,m3,0.0
237,1,111,m3,0.0
237,1,112,m3,0.0
237,1,113,m3,0.0
237,1,114,m3,0.0
237,1,115,m3,0.0
237,1,116,m3,0.0
237,1,117,m3,0.0
237,1,118,m3,0.0
237,1,119,m3,0.0
237,1,120,m3,0.0
237,1,121,m3,0.0
237,1,122,m3,0.0
237,1,123,m3,0.0
237,1,124,m3,0.0
237,1,125,m3,0.0
237,1,126,m3,0.0
237,1,127,m3,0.0
237,1,128,m3,0.0
237,1,129,m3,0.0
237,1,130,m3,0.0
237,1,131,m3,0.0
237,1,132,m3,0.0
237,1,133,m3,0.0
237,1,134,m3,0.0
237,1,135,m3,0.0
237,1,136,m3,0.0
237,1,137,m3,0.0
237,1,138,m3,0.0
237,1,139,m3,0.0
237,1,140,m3,0.0
237,1,141,m3,0.0
237,1,142,m3,0.0
237,1,143,m3,0.0
237,1,144,m3,0.0
237,1,145,m3,0.0
237,1,146,m3,0.0
237,1,147,m3,0.0
237,1,148,m3,0.0
237,1,149,m3,0.0
237,1,150,m3,0.0
237,1,151,m3,0.0
237,1,152,m3,0.0
237,1,153,m3,0.0
237,1,154,m3,0.0
237,1,155,m3,0.0
237,1,156,m3,0.0
237,1,157,m3,0.0
237,1,158,m3,0.0
237,1,159,m3,0.0
237,1,160,m3,0.0
237,1,161,m3,0.0
237,1,162,m3,0.0
237,1,163,m3,0.0
237,1,164,m3,0.0
237,1,165,m3,0.0
237,1,166,m3,0.0
237,1,167,m3,0.0
237,1,168,m3,0.0
237,1,169,m3,0.0
237,1,170,m3,0.0
237,1,171,m3,0.0
237,1,172,m3,0.0
237,1,173,m3,0.0
237,1,174,m3,0.0
237,1,175,m3,0.0
237,1,176,m3,0.0
237,1,177,m3,0.0
237,1,178,m3,0.0
237,1,179,m3,0.0
237,1,180,m3,0.0
237,1,181,m3,0.0
237,1,182,m3,0.0
237,1,183,m3,0.0
237,1,184,m3,0.0
237,1,185,m3,0.0
237,1,186,m3,0.0
237,1,187,m3,0.0
237,1,188,m3,0.0
237,1,189,m3,0.0
237,1,190,m3,0.0
237,1,191,m3,0.0
237,1,192,m3,0.0
237,1,193,m3,0.0
237,1,194,m3,0.0
237,1,195,m3,0.0
237,1,196,m3,0.0
237,1,197,m3,0.0
237,1,198,m3,0.0
237,1,199,m3,0.0
237,1,200,m3,0.0
237,1,201,m3,0.0
237,1,202,m3,0.0
237,1,203,m3,0.0
237,1,204,m3,0.0
237,1,205,m3,0.0
237,1,206,m3,0.0
237,1,207,m3,0.0
237,1,208,m3,0.0
237,1,209,m3,0.0
237,1,210,m3,0.0
